State,Year,Quater,RegisteredUsers,Districts
karnataka,2019,3,363240,dakshina kannada
karnataka,2019,3,361924,bengaluru rural
karnataka,2019,3,306756,kalaburagi
karnataka,2019,3,277877,kolar
karnataka,2019,4,7016836,bengaluru urban
karnataka,2019,4,686169,mysuru
karnataka,2019,4,656749,belagavi
karnataka,2019,4,452178,dharwad
karnataka,2019,4,429391,ballari
karnataka,2019,4,428605,tumakuru
karnataka,2019,4,423031,dakshina kannada
karnataka,2019,4,411896,bengaluru rural
karnataka,2019,4,355228,kalaburagi
karnataka,2019,4,321279,kolar
karnataka,2019,1,5003207,bengaluru urban
karnataka,2019,1,432208,mysuru
karnataka,2019,1,412265,belagavi
karnataka,2019,1,287568,dharwad
karnataka,2019,1,281648,ballari
karnataka,2019,1,267147,bengaluru rural
karnataka,2019,1,258398,tumakuru
karnataka,2019,1,254135,dakshina kannada
karnataka,2019,1,230020,kalaburagi
karnataka,2019,1,201909,kolar
madhya-pradesh,2020,2,1410157,indore
madhya-pradesh,2020,2,1080094,bhopal
madhya-pradesh,2020,2,554377,gwalior
madhya-pradesh,2020,2,507707,jabalpur
madhya-pradesh,2020,2,395028,ujjain
madhya-pradesh,2020,2,333878,sagar
madhya-pradesh,2020,2,313486,rewa
madhya-pradesh,2020,2,310389,dhar
madhya-pradesh,2020,2,302791,chhindwara
madhya-pradesh,2020,2,281414,satna
madhya-pradesh,2020,3,1524036,indore
madhya-pradesh,2020,3,1162000,bhopal
madhya-pradesh,2020,3,603096,gwalior
madhya-pradesh,2020,3,555235,jabalpur
madhya-pradesh,2020,3,436068,ujjain
madhya-pradesh,2020,3,368745,sagar
madhya-pradesh,2020,3,346394,dhar
madhya-pradesh,2020,3,343897,rewa
madhya-pradesh,2020,3,336306,chhindwara
madhya-pradesh,2020,3,311884,satna
madhya-pradesh,2020,4,1645564,indore
madhya-pradesh,2020,4,1249343,bhopal
madhya-pradesh,2020,4,652985,gwalior
madhya-pradesh,2020,4,604034,jabalpur
madhya-pradesh,2020,4,475637,ujjain
madhya-pradesh,2020,4,402006,sagar
madhya-pradesh,2020,4,382523,dhar
madhya-pradesh,2020,4,374099,rewa
madhya-pradesh,2020,4,370027,chhindwara
madhya-pradesh,2020,4,340632,satna
madhya-pradesh,2020,1,1287857,indore
madhya-pradesh,2020,1,1003288,bhopal
madhya-pradesh,2020,1,506221,gwalior
madhya-pradesh,2020,1,462069,jabalpur
madhya-pradesh,2020,1,349476,ujjain
madhya-pradesh,2020,1,299753,sagar
madhya-pradesh,2020,1,285832,rewa
madhya-pradesh,2020,1,270891,dhar
madhya-pradesh,2020,1,268008,chhindwara
madhya-pradesh,2020,1,253988,satna
madhya-pradesh,2021,2,1892259,indore
madhya-pradesh,2021,2,1431127,bhopal
madhya-pradesh,2021,2,753172,gwalior
madhya-pradesh,2021,2,695130,jabalpur
madhya-pradesh,2021,2,552204,ujjain
madhya-pradesh,2021,2,464791,sagar
madhya-pradesh,2021,2,447074,dhar
madhya-pradesh,2021,2,432682,rewa
madhya-pradesh,2021,2,428800,chhindwara
madhya-pradesh,2021,2,395440,satna
madhya-pradesh,2021,3,2028266,indore
madhya-pradesh,2021,3,1531544,bhopal
madhya-pradesh,2021,3,809887,gwalior
madhya-pradesh,2021,3,745631,jabalpur
madhya-pradesh,2021,3,596195,ujjain
madhya-pradesh,2021,3,501819,sagar
madhya-pradesh,2021,3,483901,dhar
madhya-pradesh,2021,3,466895,rewa
madhya-pradesh,2021,3,462834,chhindwara
madhya-pradesh,2021,3,426929,satna
madhya-pradesh,2021,4,2164101,indore
madhya-pradesh,2021,4,1633266,bhopal
madhya-pradesh,2021,4,866561,gwalior
madhya-pradesh,2021,4,796148,jabalpur
madhya-pradesh,2021,4,639197,ujjain
madhya-pradesh,2021,4,538447,sagar
madhya-pradesh,2021,4,519970,dhar
madhya-pradesh,2021,4,500513,rewa
madhya-pradesh,2021,4,495990,chhindwara
madhya-pradesh,2021,4,457858,satna
madhya-pradesh,2021,1,1769869,indore
madhya-pradesh,2021,1,1340741,bhopal
madhya-pradesh,2021,1,703232,gwalior
madhya-pradesh,2021,1,650087,jabalpur
madhya-pradesh,2021,1,513868,ujjain
madhya-pradesh,2021,1,432938,sagar
madhya-pradesh,2021,1,415117,dhar
madhya-pradesh,2021,1,403013,rewa
madhya-pradesh,2021,1,399276,chhindwara
madhya-pradesh,2021,1,368299,satna
madhya-pradesh,2018,2,479904,indore
madhya-pradesh,2018,2,398498,bhopal
madhya-pradesh,2018,2,193605,gwalior
madhya-pradesh,2018,2,155624,jabalpur
madhya-pradesh,2018,2,113216,ujjain
madhya-pradesh,2018,2,100661,rewa
madhya-pradesh,2018,2,100623,sagar
madhya-pradesh,2018,2,87704,chhindwara
madhya-pradesh,2018,2,86280,dhar
madhya-pradesh,2018,2,84342,dewas
madhya-pradesh,2018,3,585621,indore
madhya-pradesh,2018,3,474192,bhopal
madhya-pradesh,2018,3,236305,gwalior
madhya-pradesh,2018,3,193535,jabalpur
madhya-pradesh,2018,3,143770,ujjain
madhya-pradesh,2018,3,128283,sagar
madhya-pradesh,2018,3,125803,rewa
madhya-pradesh,2018,3,110726,dhar
madhya-pradesh,2018,3,109266,chhindwara
madhya-pradesh,2018,3,105774,dewas
madhya-pradesh,2018,4,712479,indore
madhya-pradesh,2018,4,571518,bhopal
madhya-pradesh,2018,4,284894,gwalior
madhya-pradesh,2018,4,248495,jabalpur
madhya-pradesh,2018,4,177894,ujjain
madhya-pradesh,2018,4,162788,sagar
madhya-pradesh,2018,4,160024,rewa
madhya-pradesh,2018,4,139301,chhindwara
madhya-pradesh,2018,4,137501,dhar
madhya-pradesh,2018,4,133865,satna
madhya-pradesh,2018,1,366977,indore
madhya-pradesh,2018,1,307312,bhopal
madhya-pradesh,2018,1,142453,gwalior
madhya-pradesh,2018,1,115953,jabalpur
madhya-pradesh,2018,1,84441,ujjain
madhya-pradesh,2018,1,73336,rewa
madhya-pradesh,2018,1,72857,sagar
madhya-pradesh,2018,1,65005,chhindwara
madhya-pradesh,2018,1,63440,dhar
madhya-pradesh,2018,1,62902,dewas
madhya-pradesh,2023,2,2883610,indore
madhya-pradesh,2023,2,2179557,bhopal
madhya-pradesh,2023,2,1168513,gwalior
madhya-pradesh,2023,2,1065846,jabalpur
madhya-pradesh,2023,2,868546,ujjain
madhya-pradesh,2023,2,730094,sagar
madhya-pradesh,2023,2,710181,dhar
madhya-pradesh,2023,2,680100,rewa
madhya-pradesh,2023,2,670155,chhindwara
madhya-pradesh,2023,2,623076,satna
madhya-pradesh,2023,3,2996261,indore
madhya-pradesh,2023,3,2265685,bhopal
madhya-pradesh,2023,3,1215484,gwalior
madhya-pradesh,2023,3,1108465,jabalpur
madhya-pradesh,2023,3,905474,ujjain
madhya-pradesh,2023,3,761623,sagar
madhya-pradesh,2023,3,740878,dhar
madhya-pradesh,2023,3,708385,rewa
madhya-pradesh,2023,3,698604,chhindwara
madhya-pradesh,2023,3,649398,satna
madhya-pradesh,2023,1,2780295,indore
madhya-pradesh,2023,1,2101098,bhopal
madhya-pradesh,2023,1,1123707,gwalior
madhya-pradesh,2023,1,1025803,jabalpur
madhya-pradesh,2023,1,832451,ujjain
madhya-pradesh,2023,1,699722,sagar
madhya-pradesh,2023,1,679569,dhar
madhya-pradesh,2023,1,651354,rewa
madhya-pradesh,2023,1,642022,chhindwara
madhya-pradesh,2023,1,596769,satna
madhya-pradesh,2022,2,2412576,indore
madhya-pradesh,2022,2,1820625,bhopal
madhya-pradesh,2022,2,970340,gwalior
madhya-pradesh,2022,2,889518,jabalpur
madhya-pradesh,2022,2,719339,ujjain
madhya-pradesh,2022,2,605733,sagar
madhya-pradesh,2022,2,586670,dhar
madhya-pradesh,2022,2,564327,rewa
madhya-pradesh,2022,2,557958,chhindwara
madhya-pradesh,2022,2,516107,satna
madhya-pradesh,2022,3,2537328,indore
madhya-pradesh,2022,3,1915532,bhopal
madhya-pradesh,2022,3,1022539,gwalior
madhya-pradesh,2022,3,935649,jabalpur
madhya-pradesh,2022,3,758373,ujjain
madhya-pradesh,2022,3,638100,sagar
madhya-pradesh,2022,3,618777,dhar
madhya-pradesh,2022,3,594588,rewa
madhya-pradesh,2022,3,587412,chhindwara
madhya-pradesh,2022,3,544011,satna
madhya-pradesh,2022,4,2660518,indore
madhya-pradesh,2022,4,2009655,bhopal
madhya-pradesh,2022,4,1073648,gwalior
madhya-pradesh,2022,4,980428,jabalpur
madhya-pradesh,2022,4,794711,ujjain
madhya-pradesh,2022,4,667526,sagar
madhya-pradesh,2022,4,648535,dhar
madhya-pradesh,2022,4,622122,rewa
madhya-pradesh,2022,4,613456,chhindwara
madhya-pradesh,2022,4,569320,satna
madhya-pradesh,2022,1,2291709,indore
madhya-pradesh,2022,1,1729248,bhopal
madhya-pradesh,2022,1,919789,gwalior
madhya-pradesh,2022,1,844191,jabalpur
madhya-pradesh,2022,1,680599,ujjain
madhya-pradesh,2022,1,573791,sagar
madhya-pradesh,2022,1,554545,dhar
madhya-pradesh,2022,1,533627,rewa
madhya-pradesh,2022,1,528140,chhindwara
madhya-pradesh,2022,1,488378,satna
madhya-pradesh,2019,2,955207,indore
madhya-pradesh,2019,2,756839,bhopal
madhya-pradesh,2019,2,373367,gwalior
madhya-pradesh,2019,2,336963,jabalpur
madhya-pradesh,2019,2,247033,ujjain
madhya-pradesh,2019,2,219328,sagar
madhya-pradesh,2019,2,211420,rewa
madhya-pradesh,2019,2,192226,chhindwara
madhya-pradesh,2019,2,190659,dhar
madhya-pradesh,2019,2,182176,satna
madhya-pradesh,2019,3,1071598,indore
madhya-pradesh,2019,3,846170,bhopal
madhya-pradesh,2019,3,417846,gwalior
madhya-pradesh,2019,3,380209,jabalpur
madhya-pradesh,2019,3,280589,ujjain
madhya-pradesh,2019,3,243729,sagar
madhya-pradesh,2019,3,232367,rewa
madhya-pradesh,2019,3,214945,chhindwara
madhya-pradesh,2019,3,214712,dhar
madhya-pradesh,2019,3,203019,satna
madhya-pradesh,2019,4,1181500,indore
madhya-pradesh,2019,4,926576,bhopal
madhya-pradesh,2019,4,461960,gwalior
madhya-pradesh,2019,4,422786,jabalpur
madhya-pradesh,2019,4,314250,ujjain
madhya-pradesh,2019,4,272650,sagar
madhya-pradesh,2019,4,260351,rewa
madhya-pradesh,2019,4,242108,dhar
madhya-pradesh,2019,4,240962,chhindwara
madhya-pradesh,2019,4,228680,satna
madhya-pradesh,2019,1,844465,indore
madhya-pradesh,2019,1,670417,bhopal
madhya-pradesh,2019,1,331504,gwalior
madhya-pradesh,2019,1,295042,jabalpur
madhya-pradesh,2019,1,214818,ujjain
madhya-pradesh,2019,1,194467,sagar
madhya-pradesh,2019,1,188803,rewa
madhya-pradesh,2019,1,168633,chhindwara
madhya-pradesh,2019,1,166663,dhar
madhya-pradesh,2019,1,160954,satna
kerala,2020,2,798771,ernakulam
kerala,2020,2,536574,thiruvananthapuram
kerala,2020,2,469436,kozhikode
kerala,2020,2,445757,malappuram
kerala,2020,2,403662,thrissur
kerala,2020,2,338685,kannur
kerala,2020,2,324519,palakkad
kerala,2020,2,318727,kollam
kerala,2020,2,274531,alappuzha
kerala,2020,2,265591,kottayam
kerala,2020,3,917356,ernakulam
kerala,2020,3,624681,thiruvananthapuram
kerala,2020,3,554275,kozhikode
kerala,2020,3,533108,malappuram
kerala,2020,3,479671,thrissur
kerala,2020,3,400107,kannur
kerala,2020,3,385866,kollam
kerala,2020,3,384712,palakkad
kerala,2020,3,330393,alappuzha
kerala,2020,3,311954,kottayam
kerala,2020,4,1039584,ernakulam
kerala,2020,4,708948,thiruvananthapuram
kerala,2020,4,635320,kozhikode
kerala,2020,4,619218,malappuram
kerala,2020,4,548425,thrissur
kerala,2020,4,457911,kannur
kerala,2020,4,442546,kollam
kerala,2020,4,439597,palakkad
kerala,2020,4,377772,alappuzha
kerala,2020,4,357079,kottayam
kerala,2020,1,716945,ernakulam
kerala,2020,1,466301,thiruvananthapuram
kerala,2020,1,404139,kozhikode
kerala,2020,1,387405,malappuram
kerala,2020,1,349437,thrissur
kerala,2020,1,282719,kannur
kerala,2020,1,277861,palakkad
kerala,2020,1,265751,kollam
kerala,2020,1,235048,alappuzha
kerala,2020,1,229263,kottayam
kerala,2021,2,1203623,ernakulam
kerala,2021,2,820485,thiruvananthapuram
kerala,2021,2,737623,kozhikode
kerala,2021,2,722597,malappuram
kerala,2021,2,635598,thrissur
kerala,2021,2,530657,kannur
kerala,2021,2,513820,kollam
kerala,2021,2,511298,palakkad
kerala,2021,2,438924,alappuzha
kerala,2021,2,415007,kottayam
kerala,2021,3,1289089,ernakulam
kerala,2021,3,878444,thiruvananthapuram
kerala,2021,3,789078,kozhikode
kerala,2021,3,773963,malappuram
kerala,2021,3,681187,thrissur
kerala,2021,3,568613,kannur
kerala,2021,3,551267,kollam
kerala,2021,3,548776,palakkad
kerala,2021,3,471228,alappuzha
kerala,2021,3,445540,kottayam
kerala,2021,4,1374081,ernakulam
kerala,2021,4,935705,thiruvananthapuram
kerala,2021,4,839678,kozhikode
kerala,2021,4,824018,malappuram
kerala,2021,4,725878,thrissur
kerala,2021,4,605576,kannur
kerala,2021,4,588254,kollam
kerala,2021,4,585306,palakkad
kerala,2021,4,503589,alappuzha
kerala,2021,4,475496,kottayam
kerala,2021,1,1126122,ernakulam
kerala,2021,1,767813,thiruvananthapuram
kerala,2021,1,691148,kozhikode
kerala,2021,1,676242,malappuram
kerala,2021,1,594589,thrissur
kerala,2021,1,496955,kannur
kerala,2021,1,480459,kollam
kerala,2021,1,477868,palakkad
kerala,2021,1,410141,alappuzha
kerala,2021,1,387696,kottayam
kerala,2018,2,211942,ernakulam
kerala,2018,2,115732,thiruvananthapuram
kerala,2018,2,110526,malappuram
kerala,2018,2,110167,kozhikode
kerala,2018,2,91046,thrissur
kerala,2018,2,72388,kannur
kerala,2018,2,71303,palakkad
kerala,2018,2,60088,kottayam
kerala,2018,2,59777,kollam
kerala,2018,2,54864,alappuzha
kerala,2018,3,263779,ernakulam
kerala,2018,3,147475,thiruvananthapuram
kerala,2018,3,136469,kozhikode
kerala,2018,3,134338,malappuram
kerala,2018,3,115170,thrissur
kerala,2018,3,91537,kannur
kerala,2018,3,91071,palakkad
kerala,2018,3,77331,kottayam
kerala,2018,3,77192,kollam
kerala,2018,3,71052,alappuzha
kerala,2018,4,341257,ernakulam
kerala,2018,4,194677,thiruvananthapuram
kerala,2018,4,176204,kozhikode
kerala,2018,4,172300,malappuram
kerala,2018,4,151138,thrissur
kerala,2018,4,118587,palakkad
kerala,2018,4,117999,kannur
kerala,2018,4,102686,kollam
kerala,2018,4,100756,kottayam
kerala,2018,4,93494,alappuzha
kerala,2018,1,159188,ernakulam
kerala,2018,1,86063,malappuram
kerala,2018,1,83422,kozhikode
kerala,2018,1,81846,thiruvananthapuram
kerala,2018,1,67247,thrissur
kerala,2018,1,54093,kannur
kerala,2018,1,51507,palakkad
kerala,2018,1,43142,kottayam
kerala,2018,1,41946,kollam
kerala,2018,1,39275,alappuzha
kerala,2023,2,1826879,ernakulam
kerala,2023,2,1241042,thiruvananthapuram
kerala,2023,2,1102669,kozhikode
kerala,2023,2,1082848,malappuram
kerala,2023,2,963142,thrissur
kerala,2023,2,798378,kannur
kerala,2023,2,786161,kollam
kerala,2023,2,777224,palakkad
kerala,2023,2,675625,alappuzha
kerala,2023,2,635322,kottayam
kerala,2023,3,1897604,ernakulam
kerala,2023,3,1288756,thiruvananthapuram
kerala,2023,3,1142968,kozhikode
kerala,2023,3,1122286,malappuram
kerala,2023,3,1000321,thrissur
kerala,2023,3,828310,kannur
kerala,2023,3,817493,kollam
kerala,2023,3,807530,palakkad
kerala,2023,3,702662,alappuzha
kerala,2023,3,660585,kottayam
kerala,2023,1,1760620,ernakulam
kerala,2023,1,1196164,thiruvananthapuram
kerala,2023,1,1063764,kozhikode
kerala,2023,1,1043945,malappuram
kerala,2023,1,927648,thrissur
kerala,2023,1,769407,kannur
kerala,2023,1,756282,kollam
kerala,2023,1,747944,palakkad
kerala,2023,1,649660,alappuzha
kerala,2023,1,611048,kottayam
kerala,2022,2,1531113,ernakulam
kerala,2022,2,1041643,thiruvananthapuram
kerala,2022,2,932060,kozhikode
kerala,2022,2,915204,malappuram
kerala,2022,2,808727,thrissur
kerala,2022,2,673887,kannur
kerala,2022,2,657033,kollam
kerala,2022,2,653051,palakkad
kerala,2022,2,563253,alappuzha
kerala,2022,2,531625,kottayam
kerala,2022,3,1611052,ernakulam
kerala,2022,3,1095580,thiruvananthapuram
kerala,2022,3,978992,kozhikode
kerala,2022,3,961854,malappuram
kerala,2022,3,851462,thrissur
kerala,2022,3,708205,kannur
kerala,2022,3,692226,kollam
kerala,2022,3,687131,palakkad
kerala,2022,3,593932,alappuzha
kerala,2022,3,560099,kottayam
kerala,2022,4,1687311,ernakulam
kerala,2022,4,1146770,thiruvananthapuram
kerala,2022,4,1022289,kozhikode
kerala,2022,4,1003617,malappuram
kerala,2022,4,889949,thrissur
kerala,2022,4,738843,kannur
kerala,2022,4,724767,kollam
kerala,2022,4,717320,palakkad
kerala,2022,4,622234,alappuzha
kerala,2022,4,585546,kottayam
kerala,2022,1,1454447,ernakulam
kerala,2022,1,989791,thiruvananthapuram
kerala,2022,1,887215,kozhikode
kerala,2022,1,871127,malappuram
kerala,2022,1,768604,thrissur
kerala,2022,1,640842,kannur
kerala,2022,1,623472,kollam
kerala,2022,1,620428,palakkad
kerala,2022,1,534116,alappuzha
kerala,2022,1,504349,kottayam
kerala,2019,2,479320,ernakulam
kerala,2019,2,288292,thiruvananthapuram
kerala,2019,2,251348,kozhikode
kerala,2019,2,243384,malappuram
kerala,2019,2,220648,thrissur
kerala,2019,2,174037,palakkad
kerala,2019,2,172894,kannur
kerala,2019,2,152841,kollam
kerala,2019,2,145387,kottayam
kerala,2019,2,139046,alappuzha
kerala,2019,3,553200,ernakulam
kerala,2019,3,340900,thiruvananthapuram
kerala,2019,3,294333,kozhikode
kerala,2019,3,282514,malappuram
kerala,2019,3,259366,thrissur
kerala,2019,3,204129,kannur
kerala,2019,3,202761,palakkad
kerala,2019,3,183743,kollam
kerala,2019,3,169581,kottayam
kerala,2019,3,166845,alappuzha
kerala,2019,4,633101,ernakulam
kerala,2019,4,400110,thiruvananthapuram
kerala,2019,4,345534,kozhikode
kerala,2019,4,333816,malappuram
kerala,2019,4,302503,thrissur
kerala,2019,4,240296,kannur
kerala,2019,4,237650,palakkad
kerala,2019,4,221687,kollam
kerala,2019,4,198940,alappuzha
kerala,2019,4,197540,kottayam
kerala,2019,1,409812,ernakulam
kerala,2019,1,239634,thiruvananthapuram
kerala,2019,1,212403,kozhikode
kerala,2019,1,206857,malappuram
kerala,2019,1,184516,thrissur
kerala,2019,1,145211,palakkad
kerala,2019,1,143289,kannur
kerala,2019,1,125697,kollam
kerala,2019,1,121975,kottayam
kerala,2019,1,114882,alappuzha
uttarakhand,2020,2,649026,dehradun
uttarakhand,2020,2,448939,haridwar
uttarakhand,2020,2,383547,udham singh nagar
uttarakhand,2020,2,206076,nainital
uttarakhand,2020,2,101276,pauri garhwal
uttarakhand,2020,2,75996,tehri garhwal
uttarakhand,2020,2,64523,almora
uttarakhand,2020,2,53375,pithoragarh
uttarakhand,2020,2,46467,chamoli
uttarakhand,2020,2,37671,uttarkashi
uttarakhand,2020,3,711303,dehradun
uttarakhand,2020,3,491252,haridwar
uttarakhand,2020,3,418390,udham singh nagar
uttarakhand,2020,3,227497,nainital
uttarakhand,2020,3,112287,pauri garhwal
uttarakhand,2020,3,85276,tehri garhwal
uttarakhand,2020,3,72829,almora
uttarakhand,2020,3,60279,pithoragarh
uttarakhand,2020,3,52184,chamoli
uttarakhand,2020,3,42144,uttarkashi
uttarakhand,2020,4,779564,dehradun
uttarakhand,2020,4,537058,haridwar
uttarakhand,2020,4,456356,udham singh nagar
uttarakhand,2020,4,249856,nainital
uttarakhand,2020,4,123892,pauri garhwal
uttarakhand,2020,4,94520,tehri garhwal
uttarakhand,2020,4,81020,almora
uttarakhand,2020,4,67024,pithoragarh
uttarakhand,2020,4,58039,chamoli
uttarakhand,2020,4,46810,uttarkashi
uttarakhand,2020,1,593420,dehradun
uttarakhand,2020,1,408768,haridwar
uttarakhand,2020,1,351112,udham singh nagar
uttarakhand,2020,1,186948,nainital
uttarakhand,2020,1,90270,pauri garhwal
uttarakhand,2020,1,66293,tehri garhwal
uttarakhand,2020,1,55964,almora
uttarakhand,2020,1,46554,pithoragarh
uttarakhand,2020,1,40668,chamoli
uttarakhand,2020,1,32713,uttarkashi
uttarakhand,2021,2,898504,dehradun
uttarakhand,2021,2,622292,haridwar
uttarakhand,2021,2,528392,udham singh nagar
uttarakhand,2021,2,288162,nainital
uttarakhand,2021,2,143460,pauri garhwal
uttarakhand,2021,2,109890,tehri garhwal
uttarakhand,2021,2,94196,almora
uttarakhand,2021,2,78079,pithoragarh
uttarakhand,2021,2,67712,chamoli
uttarakhand,2021,2,54582,uttarkashi
uttarakhand,2021,3,963594,dehradun
uttarakhand,2021,3,669249,haridwar
uttarakhand,2021,3,568881,udham singh nagar
uttarakhand,2021,3,309820,nainital
uttarakhand,2021,3,155054,pauri garhwal
uttarakhand,2021,3,119032,tehri garhwal
uttarakhand,2021,3,102118,almora
uttarakhand,2021,3,84476,pithoragarh
uttarakhand,2021,3,73432,chamoli
uttarakhand,2021,3,59174,uttarkashi
uttarakhand,2021,4,1028085,dehradun
uttarakhand,2021,4,716044,haridwar
uttarakhand,2021,4,609138,udham singh nagar
uttarakhand,2021,4,330999,nainital
uttarakhand,2021,4,166482,pauri garhwal
uttarakhand,2021,4,127893,tehri garhwal
uttarakhand,2021,4,109803,almora
uttarakhand,2021,4,90791,pithoragarh
uttarakhand,2021,4,78848,chamoli
uttarakhand,2021,4,63536,uttarkashi
uttarakhand,2021,1,840361,dehradun
uttarakhand,2021,1,580532,haridwar
uttarakhand,2021,1,492646,udham singh nagar
uttarakhand,2021,1,269308,nainital
uttarakhand,2021,1,133484,pauri garhwal
uttarakhand,2021,1,102085,tehri garhwal
uttarakhand,2021,1,87354,almora
uttarakhand,2021,1,72579,pithoragarh
uttarakhand,2021,1,62779,chamoli
uttarakhand,2021,1,50696,uttarkashi
uttarakhand,2018,2,198296,dehradun
uttarakhand,2018,2,140718,haridwar
uttarakhand,2018,2,132549,udham singh nagar
uttarakhand,2018,2,65142,nainital
uttarakhand,2018,2,28153,pauri garhwal
uttarakhand,2018,2,18021,tehri garhwal
uttarakhand,2018,2,15473,almora
uttarakhand,2018,2,12486,pithoragarh
uttarakhand,2018,2,10502,chamoli
uttarakhand,2018,2,8227,uttarkashi
uttarakhand,2018,3,246477,dehradun
uttarakhand,2018,3,174526,haridwar
uttarakhand,2018,3,162754,udham singh nagar
uttarakhand,2018,3,79936,nainital
uttarakhand,2018,3,36059,pauri garhwal
uttarakhand,2018,3,23575,tehri garhwal
uttarakhand,2018,3,20152,almora
uttarakhand,2018,3,16483,pithoragarh
uttarakhand,2018,3,14112,chamoli
uttarakhand,2018,3,10793,uttarkashi
uttarakhand,2018,4,306969,dehradun
uttarakhand,2018,4,217634,haridwar
uttarakhand,2018,4,200079,udham singh nagar
uttarakhand,2018,4,98591,nainital
