State,Year,Quater,RegisteredUsers,Pincode
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,50829,396210
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,28959,396215
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,23143,396235
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,4269,362520
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,2223,362571
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,1217,362540
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,541,396220
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,203,362570
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,169433,396230
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,79673,396210
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,45646,396215
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,37083,396235
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,6307,362520
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,3577,362571
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,2027,362540
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,939,396220
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,309,362570
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,182708,396230
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,85704,396210
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,49261,396215
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,40023,396235
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,6787,362520
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,3850,362571
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,2189,362540
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,1011,396220
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,341,362570
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,196135,396230
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,91807,396210
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,52915,396215
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,42975,396235
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,7231,362520
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,4107,362571
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,2349,362540
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,1084,396220
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,360,362570
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,157679,396230
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,74340,396210
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,42510,396215
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,34583,396235
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,5885,362520
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,3337,362571
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,1890,362540
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,878,396220
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,294,362570
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,36053,396230
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,16275,396210
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,8687,396215
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,7032,396235
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,1728,362520
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,930,362571
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,463,362540
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,182,396220
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,108,362570
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,46381,396230
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,20999,396210
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,11408,396215
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,9245,396235
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,2056,362520
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,1076,362571
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,573,362540
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,244,396220
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,125,362570
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,58055,396230
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,27039,396210
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,14722,396215
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,11778,396235
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,2456,362520
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,1336,362571
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,686,362540
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,308,396220
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,131,362570
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,26888,396230
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,12153,396210
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,6390,396215
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,5140,396235
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,1330,362520
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,767,362571
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,365,362540
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,134,396220
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,91,362570
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,269152,396230
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,124984,396210
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,72836,396215
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,58973,396235
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,9700,362520
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,5612,362571
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,3177,362540
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,1447,396220
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,483,362570
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,280334,396230
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,130050,396210
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,75883,396215
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,61512,396235
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,10090,362520
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,5845,362571
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,3309,362540
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,1504,396220
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,508,362570
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,258320,396230
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,120136,396210
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,69913,396215
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,56631,396235
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,9335,362520
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,5384,362571
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,3057,362540
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,1383,396220
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,458,362570
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,220980,396230
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,103014,396210
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,59641,396215
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,48364,396235
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,8149,362520
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,4611,362571
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,2642,362540
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,1206,396220
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,409,362570
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,233674,396230
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,108872,396210
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,63078,396215
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,51249,396235
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,8564,362520
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,4883,362571
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,2790,362540
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,1269,396220
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,428,362570
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,246264,396230
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,114561,396210
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,66595,396215
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,53953,396235
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,8942,362520
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,5114,362571
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,2925,362540
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,1325,396220
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,446,362570
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,208830,396230
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,97488,396210
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,56396,396215
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,45747,396235
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,7714,362520
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,4360,362571
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,2504,362540
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,1145,396220
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,386,362570
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,78132,396230
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,37160,396210
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,20428,396215
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,16250,396235
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,3291,362520
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,1785,362571
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,947,362540
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,417,396220
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,170,362570
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,87039,396230
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,41395,396210
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,22996,396215
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,18290,396235
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,3618,362520
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,1908,362571
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,1044,362540
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,463,396220
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,176,362570
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,97116,396230
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,46041,396210
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,25932,396215
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,20689,396235
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,3953,362520
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,2041,362571
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,1138,362540
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,497,396220
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,191,362570
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,69568,396230
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,32703,396210
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,18018,396215
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,14419,396235
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,2879,362520
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,1582,362571
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,842,362540
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,372,396220
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,149,362570
jammu-&-kashmir,2020,2,22972,182101
jammu-&-kashmir,2020,2,17564,180001
jammu-&-kashmir,2020,2,16682,193201
jammu-&-kashmir,2020,2,13753,180020
jammu-&-kashmir,2020,2,13474,192231
jammu-&-kashmir,2020,2,13447,180005
jammu-&-kashmir,2020,2,12915,190001
jammu-&-kashmir,2020,2,12861,181133
jammu-&-kashmir,2020,2,11985,180012
jammu-&-kashmir,2020,2,11722,191111
jammu-&-kashmir,2020,3,25681,182101
jammu-&-kashmir,2020,3,19818,180001
jammu-&-kashmir,2020,3,18089,193201
jammu-&-kashmir,2020,3,15552,180020
jammu-&-kashmir,2020,3,15175,180005
jammu-&-kashmir,2020,3,14748,192231
jammu-&-kashmir,2020,3,14610,181133
jammu-&-kashmir,2020,3,14402,190001
jammu-&-kashmir,2020,3,13333,180012
jammu-&-kashmir,2020,3,13160,184121
jammu-&-kashmir,2020,4,28888,182101
jammu-&-kashmir,2020,4,22613,180001
jammu-&-kashmir,2020,4,20269,193201
jammu-&-kashmir,2020,4,17601,180020
jammu-&-kashmir,2020,4,17328,180005
jammu-&-kashmir,2020,4,16498,192231
jammu-&-kashmir,2020,4,16439,181133
jammu-&-kashmir,2020,4,16265,190001
jammu-&-kashmir,2020,4,14882,180012
jammu-&-kashmir,2020,4,14784,184121
jammu-&-kashmir,2020,1,20047,182101
jammu-&-kashmir,2020,1,15358,180001
jammu-&-kashmir,2020,1,15255,193201
jammu-&-kashmir,2020,1,12168,192231
jammu-&-kashmir,2020,1,11937,180020
jammu-&-kashmir,2020,1,11815,180005
jammu-&-kashmir,2020,1,11750,190001
jammu-&-kashmir,2020,1,11049,181133
jammu-&-kashmir,2020,1,10825,180012
jammu-&-kashmir,2020,1,10439,191111
jammu-&-kashmir,2021,2,33659,182101
jammu-&-kashmir,2021,2,26276,180001
jammu-&-kashmir,2021,2,23642,193201
jammu-&-kashmir,2021,2,20467,180020
jammu-&-kashmir,2021,2,20198,180005
jammu-&-kashmir,2021,2,19265,192231
jammu-&-kashmir,2021,2,19148,181133
jammu-&-kashmir,2021,2,18895,190001
jammu-&-kashmir,2021,2,17346,180012
jammu-&-kashmir,2021,2,17237,184121
jammu-&-kashmir,2021,3,36192,182101
jammu-&-kashmir,2021,3,28186,180001
jammu-&-kashmir,2021,3,25344,193201
jammu-&-kashmir,2021,3,21927,180020
jammu-&-kashmir,2021,3,21649,180005
jammu-&-kashmir,2021,3,20723,192231
jammu-&-kashmir,2021,3,20600,181133
jammu-&-kashmir,2021,3,20246,190001
jammu-&-kashmir,2021,3,18662,184121
jammu-&-kashmir,2021,3,18569,180012
jammu-&-kashmir,2021,4,38671,182101
jammu-&-kashmir,2021,4,30020,180001
jammu-&-kashmir,2021,4,27105,193201
jammu-&-kashmir,2021,4,23401,180020
jammu-&-kashmir,2021,4,23128,180005
jammu-&-kashmir,2021,4,22118,192231
jammu-&-kashmir,2021,4,22005,181133
jammu-&-kashmir,2021,4,21611,190001
jammu-&-kashmir,2021,4,20002,184121
jammu-&-kashmir,2021,4,19767,180012
jammu-&-kashmir,2021,1,31390,182101
jammu-&-kashmir,2021,1,24595,180001
jammu-&-kashmir,2021,1,22099,193201
jammu-&-kashmir,2021,1,19151,180020
jammu-&-kashmir,2021,1,18879,180005
jammu-&-kashmir,2021,1,17958,192231
jammu-&-kashmir,2021,1,17860,181133
jammu-&-kashmir,2021,1,17690,190001
jammu-&-kashmir,2021,1,16221,180012
jammu-&-kashmir,2021,1,16051,184121
jammu-&-kashmir,2018,2,7986,193201
jammu-&-kashmir,2018,2,7438,182101
jammu-&-kashmir,2018,2,5723,180001
jammu-&-kashmir,2018,2,4802,192231
jammu-&-kashmir,2018,2,4422,180005
jammu-&-kashmir,2018,2,4375,190001
jammu-&-kashmir,2018,2,4365,193121
jammu-&-kashmir,2018,2,4273,191111
jammu-&-kashmir,2018,2,4135,180020
jammu-&-kashmir,2018,2,3898,192301
jammu-&-kashmir,2018,3,9601,182101
jammu-&-kashmir,2018,3,9032,193201
jammu-&-kashmir,2018,3,7476,180001
jammu-&-kashmir,2018,3,5979,192231
jammu-&-kashmir,2018,3,5943,190001
jammu-&-kashmir,2018,3,5879,180005
jammu-&-kashmir,2018,3,5517,180020
jammu-&-kashmir,2018,3,5263,180012
jammu-&-kashmir,2018,3,5198,191111
jammu-&-kashmir,2018,3,5135,193121
jammu-&-kashmir,2018,4,12478,182101
jammu-&-kashmir,2018,4,10528,193201
jammu-&-kashmir,2018,4,9527,180001
jammu-&-kashmir,2018,4,7532,190001
jammu-&-kashmir,2018,4,7450,180005
jammu-&-kashmir,2018,4,7241,192231
jammu-&-kashmir,2018,4,7223,180020
jammu-&-kashmir,2018,4,6736,180012
jammu-&-kashmir,2018,4,6478,180004
jammu-&-kashmir,2018,4,6469,181133
jammu-&-kashmir,2018,1,5269,182101
jammu-&-kashmir,2018,1,5007,193201
jammu-&-kashmir,2018,1,4190,180001
jammu-&-kashmir,2018,1,3395,192231
jammu-&-kashmir,2018,1,3065,180005
jammu-&-kashmir,2018,1,2944,190001
jammu-&-kashmir,2018,1,2936,180020
jammu-&-kashmir,2018,1,2818,192301
jammu-&-kashmir,2018,1,2709,180012
jammu-&-kashmir,2018,1,2652,180004
jammu-&-kashmir,2023,2,52007,182101
jammu-&-kashmir,2023,2,39841,180001
jammu-&-kashmir,2023,2,36376,193201
jammu-&-kashmir,2023,2,31180,180020
jammu-&-kashmir,2023,2,30668,180005
jammu-&-kashmir,2023,2,29798,192231
jammu-&-kashmir,2023,2,29560,181133
jammu-&-kashmir,2023,2,28819,190001
jammu-&-kashmir,2023,2,26884,184121
jammu-&-kashmir,2023,2,26332,193224
jammu-&-kashmir,2023,3,54060,182101
jammu-&-kashmir,2023,3,41361,180001
jammu-&-kashmir,2023,3,37816,193201
jammu-&-kashmir,2023,3,32405,180020
jammu-&-kashmir,2023,3,31821,180005
jammu-&-kashmir,2023,3,30943,192231
jammu-&-kashmir,2023,3,30758,181133
jammu-&-kashmir,2023,3,29937,190001
jammu-&-kashmir,2023,3,27995,184121
jammu-&-kashmir,2023,3,27379,193224
jammu-&-kashmir,2023,1,50027,182101
jammu-&-kashmir,2023,1,38414,180001
jammu-&-kashmir,2023,1,34892,193201
jammu-&-kashmir,2023,1,30116,180020
jammu-&-kashmir,2023,1,29601,180005
jammu-&-kashmir,2023,1,28544,192231
jammu-&-kashmir,2023,1,28396,181133
jammu-&-kashmir,2023,1,27761,190001
jammu-&-kashmir,2023,1,25786,184121
jammu-&-kashmir,2023,1,25319,180012
jammu-&-kashmir,2022,2,43312,182101
jammu-&-kashmir,2022,2,33417,180001
jammu-&-kashmir,2022,2,30410,193201
jammu-&-kashmir,2022,2,26109,180020
jammu-&-kashmir,2022,2,25723,180005
jammu-&-kashmir,2022,2,24821,192231
jammu-&-kashmir,2022,2,24618,181133
jammu-&-kashmir,2022,2,24126,190001
jammu-&-kashmir,2022,2,22450,184121
jammu-&-kashmir,2022,2,22048,180012
jammu-&-kashmir,2022,3,45610,182101
jammu-&-kashmir,2022,3,35165,180001
jammu-&-kashmir,2022,3,31990,193201
jammu-&-kashmir,2022,3,27497,180020
jammu-&-kashmir,2022,3,27083,180005
jammu-&-kashmir,2022,3,26129,192231
jammu-&-kashmir,2022,3,25935,181133
jammu-&-kashmir,2022,3,25369,190001
jammu-&-kashmir,2022,3,23655,184121
jammu-&-kashmir,2022,3,23216,180012
jammu-&-kashmir,2022,4,47853,182101
jammu-&-kashmir,2022,4,36869,180001
jammu-&-kashmir,2022,4,33394,193201
jammu-&-kashmir,2022,4,28871,180020
jammu-&-kashmir,2022,4,28384,180005
jammu-&-kashmir,2022,4,27354,192231
jammu-&-kashmir,2022,4,27194,181133
jammu-&-kashmir,2022,4,26613,190001
jammu-&-kashmir,2022,4,24660,184121
jammu-&-kashmir,2022,4,24303,180012
jammu-&-kashmir,2022,1,41063,182101
jammu-&-kashmir,2022,1,31758,180001
jammu-&-kashmir,2022,1,28829,193201
jammu-&-kashmir,2022,1,24799,180020
jammu-&-kashmir,2022,1,24442,180005
jammu-&-kashmir,2022,1,23555,192231
jammu-&-kashmir,2022,1,23359,181133
jammu-&-kashmir,2022,1,22898,190001
jammu-&-kashmir,2022,1,21297,184121
jammu-&-kashmir,2022,1,20947,180012
jammu-&-kashmir,2019,2,17029,182101
jammu-&-kashmir,2019,2,14189,193201
jammu-&-kashmir,2019,2,13015,180001
jammu-&-kashmir,2019,2,10950,192231
jammu-&-kashmir,2019,2,10288,190001
jammu-&-kashmir,2019,2,10139,180005
jammu-&-kashmir,2019,2,9908,180020
jammu-&-kashmir,2019,2,9583,191111
jammu-&-kashmir,2019,2,9196,180012
jammu-&-kashmir,2019,2,9169,181133
jammu-&-kashmir,2019,3,17993,182101
jammu-&-kashmir,2019,3,14355,193201
jammu-&-kashmir,2019,3,13902,180001
jammu-&-kashmir,2019,3,11203,192231
jammu-&-kashmir,2019,3,10800,190001
jammu-&-kashmir,2019,3,10724,180005
jammu-&-kashmir,2019,3,10547,180020
jammu-&-kashmir,2019,3,9751,180012
jammu-&-kashmir,2019,3,9744,181133
jammu-&-kashmir,2019,3,9704,191111
jammu-&-kashmir,2019,4,18455,182101
jammu-&-kashmir,2019,4,14382,193201
jammu-&-kashmir,2019,4,14240,180001
jammu-&-kashmir,2019,4,11233,192231
jammu-&-kashmir,2019,4,10986,190001
jammu-&-kashmir,2019,4,10954,180005
jammu-&-kashmir,2019,4,10919,180020
jammu-&-kashmir,2019,4,10065,180012
jammu-&-kashmir,2019,4,10023,181133
jammu-&-kashmir,2019,4,9753,191111
jammu-&-kashmir,2019,1,14885,182101
jammu-&-kashmir,2019,1,12289,193201
jammu-&-kashmir,2019,1,11156,180001
jammu-&-kashmir,2019,1,9231,192231
jammu-&-kashmir,2019,1,8932,190001
jammu-&-kashmir,2019,1,8654,180005
jammu-&-kashmir,2019,1,8424,180020
jammu-&-kashmir,2019,1,8024,191111
jammu-&-kashmir,2019,1,7868,180012
jammu-&-kashmir,2019,1,7825,181133
uttar-pradesh,2020,2,445271,201301
uttar-pradesh,2020,2,233893,201009
uttar-pradesh,2020,2,198973,201307
uttar-pradesh,2020,2,197204,201102
uttar-pradesh,2020,2,181101,201318
uttar-pradesh,2020,2,171693,250001
uttar-pradesh,2020,2,168162,211002
uttar-pradesh,2020,2,163186,247001
uttar-pradesh,2020,2,150626,201304
uttar-pradesh,2020,2,148286,244001
uttar-pradesh,2020,3,472490,201301
uttar-pradesh,2020,3,254167,201009
uttar-pradesh,2020,3,217344,201102
uttar-pradesh,2020,3,212086,201307
uttar-pradesh,2020,3,195737,201318
uttar-pradesh,2020,3,187222,250001
uttar-pradesh,2020,3,180262,247001
uttar-pradesh,2020,3,179148,211002
uttar-pradesh,2020,3,163682,244001
uttar-pradesh,2020,3,161850,201304
uttar-pradesh,2020,4,504506,201301
uttar-pradesh,2020,4,275685,201009
uttar-pradesh,2020,4,240152,201102
uttar-pradesh,2020,4,227351,201307
uttar-pradesh,2020,4,212043,201318
uttar-pradesh,2020,4,203632,250001
uttar-pradesh,2020,4,199145,247001
uttar-pradesh,2020,4,193284,211002
uttar-pradesh,2020,4,180332,244001
uttar-pradesh,2020,4,177265,202001
uttar-pradesh,2020,1,425915,201301
uttar-pradesh,2020,1,216851,201009
uttar-pradesh,2020,1,188483,201307
uttar-pradesh,2020,1,176490,201102
uttar-pradesh,2020,1,170164,201318
uttar-pradesh,2020,1,159892,211002
uttar-pradesh,2020,1,156932,250001
uttar-pradesh,2020,1,145252,247001
uttar-pradesh,2020,1,142149,201304
uttar-pradesh,2020,1,134788,201308
uttar-pradesh,2021,2,577428,201301
uttar-pradesh,2021,2,317155,201009
uttar-pradesh,2021,2,280019,201102
uttar-pradesh,2021,2,259579,201307
uttar-pradesh,2021,2,243997,201318
uttar-pradesh,2021,2,233826,250001
uttar-pradesh,2021,2,231243,247001
uttar-pradesh,2021,2,221839,211002
uttar-pradesh,2021,2,209784,244001
uttar-pradesh,2021,2,205129,202001
uttar-pradesh,2021,3,618043,201301
uttar-pradesh,2021,3,340418,201009
uttar-pradesh,2021,3,301296,201102
uttar-pradesh,2021,3,277408,201307
uttar-pradesh,2021,3,261291,201318
uttar-pradesh,2021,3,250431,250001
uttar-pradesh,2021,3,248285,247001
uttar-pradesh,2021,3,237827,211002
uttar-pradesh,2021,3,225790,244001
uttar-pradesh,2021,3,220275,202001
uttar-pradesh,2021,4,659549,201301
uttar-pradesh,2021,4,363860,201009
uttar-pradesh,2021,4,322687,201102
uttar-pradesh,2021,4,295293,201307
uttar-pradesh,2021,4,278720,201318
uttar-pradesh,2021,4,267154,250001
uttar-pradesh,2021,4,265421,247001
uttar-pradesh,2021,4,254063,211002
uttar-pradesh,2021,4,241620,244001
uttar-pradesh,2021,4,235384,202001
uttar-pradesh,2021,1,541127,201301
uttar-pradesh,2021,1,296638,201009
